# 
# Header Description:
# 
# Version: v2.0.3.1 Platform: 8.1.0 Manufacturer: Xiaomi Model: MI 8
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,LocationAccuracyMeters,SpeedMps,SpeedAccuracyMps,BearingDegrees,BearingAccuracyDegrees,UtcTimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Fix,gps,37.415403,-122.083488,-13.301252,4.000000,0.387356,0.000000,356.707092,0.000000,1565891182999
Raw,950224,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,2,0.0,16431,409600927510222,12,42.52930450439453,341.2280349333014,0.0014315586304292083,1,244024.12567622325,0.09586261571439704,1.57542003E9,,,,0,,1,
Raw,950224,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,5,0.0,16431,409600927719987,11,43.108001708984375,-387.16140200349037,0.0013392893597483635,1,-323190.0881308187,0.09581648107905662,1.57542003E9,,,,0,,1,
Raw,950225,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,6,0.0,16431,409600917626549,10,44.7950439453125,626.5299827234121,0.001102864509448409,1,473722.3157727318,5.514322547242045E-4,1.57542003E9,,,,0,,1,
Raw,950225,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,12,0.0,16431,409600931494617,12,42.47760009765625,276.43937258268124,0.0014401063090190291,1,177744.63283796373,7.200531545095146E-4,1.57542003E9,,,,0,,1,
Raw,950226,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,21,0.0,16,758015006420,1000000000,7.0,-575.1504515909473,2.99792458E8,2,-16.601635150113204,3.4028234663852886E38,1.57542003E9,,,,0,,1,
Raw,950226,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,24,0.0,16431,409600916134387,23,31.830995559692383,576.1462445685756,0.004388031084090472,1,442010.5218390799,0.09734085194122767,1.57542003E9,,,,1,,1,
Raw,950227,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,25,0.0,16431,409600930842644,15,40.01576232910156,-239.26429888620623,0.0019119929056614637,1,-212413.18661121465,0.09610283285201317,1.57542003E9,,,,0,,1,
Raw,950228,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,29,0.0,16431,409600925841477,10,44.4158935546875,-394.27928386302665,0.0011520724510774016,1,-307126.50261485245,0.09572287262472114,1.57542003E9,,,,0,,1,
Raw,950228,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,31,0.0,16431,409600917882816,13,39.11699676513672,-213.98838355499902,0.002011619508266449,1,-193460.08337015184,0.0010058097541332245,1.57542003E9,,,,0,,1,
Raw,950228,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,6,0.0,16409,409600917626551,12,41.2504997253418,626.5343863538001,0.0022211214527487755,1,541305.3031468034,0.0011105607263743877,1.17645005E9,,,,0,,1,
Raw,950228,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,24,0.0,16409,409600916134419,9,31.28968048095703,576.2731773134437,0.006254006642848254,1,505380.0845876943,0.0031270033214241266,1.17645005E9,,,,0,,1,
Raw,950229,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,25,0.0,16409,409600930842650,8,38.20242691040039,-239.25565604813164,0.0029929347801953554,1,-250878.00764978197,0.0014964673900976777,1.17645005E9,,,,0,,1,
Raw,950229,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,6,0.0,32995,74782922914716,43,33.03705596923828,-677.6412062200252,0.003989212214946747,1,-524186.85457224667,0.0019946061074733734,1.59975002E9,,,,0,,3,
Raw,950229,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,22,0.0,32995,74782925254634,42,33.32273864746094,-434.56713758420665,0.0038587821181863546,1,-344313.2838015369,0.0019293910590931773,1.60031245E9,,,,0,,3,
Raw,950229,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,12,0.0,32995,74782926048569,33,40.96925735473633,-578.3021393304807,0.0016853805864229798,1,-470728.4484833982,8.426902932114899E-4,1.60143744E9,,,,0,,3,
Raw,950230,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,11,0.0,32995,74782933410497,33,37.017940521240234,88.47948023388744,0.0025190252345055337,1,16771.78263840801,0.001259512617252767,1.602E9,,,,0,,3,
Raw,950230,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,5,0.0,32995,74782924877569,33,40.177345275878906,-174.25333883435815,0.0017502893460914493,1,-174484.24026592384,8.751446730457246E-4,1.60256256E9,,,,0,,3,
Raw,950230,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,20,0.0,32995,74782925199036,33,38.11362838745117,498.95171223959187,0.002218928653746843,1,376855.64214459,0.0011094643268734217,1.60312499E9,,,,0,,3,
Raw,950230,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,21,0.0,32995,74782932996774,33,38.83402633666992,45.03363528680711,0.0020408860873430967,1,16807.510105960082,0.0010204430436715484,1.60424998E9,,,,0,,3,
Raw,950230,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,4,0.0,16,19404460,1000000000,12.561586380004883,365.29409897111213,2.99792458E8,4,1193.1272915799773,3.4028234663852886E38,1.60537498E9,,,,0,,3,
Raw,950231,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,194,0.0,16431,409600854281674,15,36.93574142456055,-63.75844620449061,0.0025858816225081682,1,-48801.877514998574,0.09643977721043652,1.57542003E9,,,,0,,4,
Raw,950231,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,194,0.0,17,281669,10,29.899328231811523,-63.78003944733064,0.007339659612625837,1,-58403.905175046326,0.0036698298063129187,1.17645005E9,,,,0,,4,
Raw,950231,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,12,0.0,16397,409586909577610,13,30.088415145874023,-442.8883010218851,0.005412088241428137,1,-177899.67420483835,0.0027060441207140684,1.56109798E9,,,,0,,5,
Raw,950231,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,20,0.0,16397,409586919038715,10,33.290164947509766,-273.0806619566574,0.003970577381551266,1,-231516.69426656901,0.09800503184591387,1.56109798E9,,,,0,,5,
Raw,950231,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,24,0.0,16397,409586908749986,12,31.676776885986328,-505.1528510162025,0.004781047813594341,1,-206701.09236640335,0.0023905239067971706,1.56109798E9,,,,0,,5,
Raw,950232,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,26,0.0,16397,409586920490045,6,40.64149475097656,-110.60538731637644,0.0017032845644280314,1,-114965.53764600257,0.09687138543735226,1.56109798E9,,,,0,,5,
Raw,950232,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,29,0.0,16397,409586925733119,7,40.42889404296875,157.99761635404138,0.0018399067921563983,1,110190.00114823828,9.199533960781991E-4,1.56109798E9,,,,0,,5,
Raw,950232,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,1,0.0,19498,409600910461078,19,34.19147491455078,572.6853015510131,0.0035466796252876524,1,146870.6182075511,0.001773339812643826,1.57542003E9,,,,0,,6,
Raw,950232,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,7,0.0,18440,409600904921770,1000000000,26.5927791595459,-113.49018358406715,2.99792458E8,4,-102675.11435471998,3.4028234663852886E38,1.57542003E9,,,,0,,6,
Raw,950233,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,11,0.0,18440,409600910024273,1000000000,28.40207290649414,-434.3783862814357,2.99792458E8,4,-322208.7666250008,3.4028234663852886E38,1.57542003E9,,,,0,,6,
Raw,950233,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,12,0.0,19498,409600924714776,19,34.186275482177734,-216.76755947963102,0.0035488037392497063,1,-42862.20008928564,0.0017744018696248531,1.57542003E9,,,,0,,6,
Raw,950233,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,19,0.0,18440,409600904092666,1000000000,24.63619041442871,-462.9745897777693,2.99792458E8,4,-240295.4824173759,3.4028234663852886E38,1.57542003E9,,,,1,,6,
Raw,950233,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,26,0.0,19498,409600913160592,14,37.744178771972656,428.5551905153843,0.0022213170304894447,1,70976.24005743551,0.0011106585152447224,1.57542003E9,,,,0,,6,
Raw,950234,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,31,0.0,19498,409600920042676,15,37.34014892578125,226.1639840725402,0.002468244871124625,1,121796.68361980293,0.0012341224355623126,1.57542003E9,,,,0,,6,
Raw,950234,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,1,0.0,17466,409600910461035,12,28.915035247802734,572.6729368342785,0.008220354095101357,1,160795.5187620605,0.004110177047550678,1.17645005E9,,,,0,,6,
Raw,950234,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,7,0.0,17466,409600904921770,31,23.93118667602539,-112.8821003914054,0.014590932056307793,1,-111038.95908505088,0.007295466028153896,1.17645005E9,,,,0,,6,
Raw,950235,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,11,0.0,17466,409600910024250,20,25.452281951904297,-434.9395607837942,0.01224695798009634,1,-322173.47773734573,0.00612347899004817,1.17645005E9,,,,0,,6,
Raw,950235,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,12,0.0,17466,409600924714775,13,32.26755142211914,-216.84647080193827,0.005588107276707888,1,-48790.378774595694,0.002794053638353944,1.17645005E9,,,,0,,6,
Raw,950235,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,19,0.0,16408,409600904092614,1000000000,16.03070068359375,-461.00366948196825,2.99792458E8,4,-240245.80681803115,3.4028234663852886E38,1.17645005E9,,,,0,,6,
Raw,950235,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,26,0.0,17466,409600913160550,10,37.47063064575195,428.6197050468327,0.003256019437685609,1,76719.83120409619,0.0016280097188428044,1.17645005E9,,,,0,,6,
Raw,950236,758511000000,,,-1249925642488639948,0.0,5.3051488411526995,,,0,31,0.0,17466,409600920042675,9,36.10297393798828,226.13964353236952,0.003811271395534277,1,124695.23920904529,0.0019056356977671385,1.17645005E9,,,,0,,6,
Fix,gps,37.415401,-122.083486,-13.293499,4.000000,0.218126,0.000000,356.707275,0.000000,1565891183999
Raw,951218,759511000000,,,-1249925642488639978,0.0,5.511903826822373,,,0,2,0.0,16431,409601927509080,12,42.228431701660156,341.32345532870386,0.0014820159412920475,1,244365.44913155196,0.09588784436982846,1.57542003E9,,,,0,,1,
Raw,951218,759511000000,,,-1249925642488639978,0.0,5.511903826822373,,,0,5,0.0,16431,409601927721287,12,42.349395751953125,-387.03855228284374,0.0014615197433158755,1,-323577.1266831015,0.09587759627084037,1.57542003E9,,,,0,,1,
Raw,951219,759511000000,,,-1249925642488639978,0.0,5.511903826822373,,,0,6,0.0,16431,409601917624464,10,44.41631317138672,626.6223481959313,0.0011520168045535686,1,474348.9381209277,5.760084022767842E-4,1.57542003E9,,,,0,,1,
Raw,951219,759511000000,,,-1249925642488639978,0.0,5.511903826822373,,,0,12,0.0,16431,409601931493700,12,42.67607498168945,276.57820898274076,0.0014075719518586993,1,178021.21104694647,7.037859759293497E-4,1.57542003E9,,,,0,,1,
Raw,951219,759511000000,,,-1249925642488639978,0.0,5.511903826822373,,,0,21,0.0,16,759015008342,1000000000,10.320253372192383,-575.7074270954431,2.99792458E8,2,-16.623478281518114,3.4028234663852886E38,1.57542003E9,,,,0,,1,
Raw,951219,759511000000,,,-1249925642488639978,0.0,5.511903826822373,,,0,24,0.0,16431,409601916132442,22,32.44525146484375,576.1690926087322,0.004088432993739843,1,442586.69093168864,0.09719105289605236,1.57542003E9,,,,1,,1,
Raw,951219,759511000000,,,-1249925642488639978,0.0,5.511903826822373,,,0,25,0.0,16431,409601930843451,14,40.19778823852539,-239.07651653891662,0.001872341614216566,1,-212652.26312775357,0.09608300720629072,1.57542003E9,,,,0,,1,
Raw,951220,759511000000,,,-1249925642488639978,0.0,5.511903826822373,,,0,29,0.0,16431,409601925842791,11,43.37580871582031,-394.1827664344455,0.0012986260699108243,1,-307520.6853812869,0.09579614943413785,1.57542003E9,,,,0,,1,
Raw,951220,759511000000,,,-1249925642488639978,0.0,5.511903826822373,,,0,31,0.0,16431,409601917883532,15,36.8056640625,-213.79227585243643,0.0026248989161103964,1,-193673.87564600428,0.0013124494580551982,1.57542003E9,,,,0,,1,
Raw,951220,759511000000,,,-1249925642488639978,0.0,5.511903826822373,,,0,6,0.0,16409,409601917624459,10,40.78376388549805,626.6119498899207,0.0023437386844307184,1,541931.9150966933,0.0011718693422153592,1.17645005E9,,,,0,,1,
Raw,951220,759511000000,,,-1249925642488639978,0.0,5.511903826822373,,,0,24,0.0,16409,409601916132500,8,31.55974578857422,576.1497532867943,0.006062545347958802,1,505956.2343409811,0.0030312726739794016,1.17645005E9,,,,0,,1,
Raw,951220,759511000000,,,-1249925642488639978,0.0,5.511903826822373,,,0,25,0.0,16409,409601930843450,9,37.867279052734375,-239.0688329775876,0.0031106749083846807,1,-251117.07648275956,0.0015553374541923404,1.17645005E9,,,,0,,1,
Raw,951221,759511000000,,,-1249925642488639978,0.0,5.511903826822373,,,0,6,0.0,32995,74783922916990,42,33.29140090942383,-677.6153032137081,0.003874091664329171,1,-524864.4698754604,0.0019370458321645856,1.59975002E9,,,,0,,3,
Raw,951221,759511000000,,,-1249925642488639978,0.0,5.511903826822373,,,0,22,0.0,32995,74783925256097,50,31.194332122802734,-434.45973903057165,0.004648303147405386,1,-344747.74354056746,0.002324151573702693,1.60031245E9,,,,0,,3,
Raw,951221,759511000000,,,-1249925642488639978,0.0,5.511903826822373,,,0,12,0.0,32995,74783926050508,33,37.20320510864258,-578.0737374589662,0.0024667314719408746,1,-471306.52222085715,0.0012333657359704375,1.60143744E9,,,,0,,3,
Raw,951221,759511000000,,,-1249925642488639978,0.0,5.511903826822373,,,0,11,0.0,32995,74783933410217,33,37.319515228271484,88.72320045264496,0.002433065790683031,1,16860.505838860656,0.0012165328953415155,1.602E9,,,,0,,3,
Raw,951221,759511000000,,,-1249925642488639978,0.0,5.511903826822373,,,0,5,0.0,32995,74783924878167,34,35.71654510498047,-174.0245231013978,0.0029251612722873688,1,-174658.26478902524,0.0014625806361436844,1.60256256E9,,,,0,,3,
