utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking,SvPositionEcefXMeters,SvPositionEcefYMeters,SvPositionEcefZMeters,SvVelocityEcefXMetersPerSecond,SvVelocityEcefYMetersPerSecond,SvVelocityEcefZMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,KlobucharAlpha0,KlobucharAlpha1,KlobucharAlpha2,KlobucharAlpha3,KlobucharBeta0,KlobucharBeta1,KlobucharBeta2,KlobucharBeta3
1774613967766,143612459000000,18,,-1458505573307708821,0.180145263671875,1287.731807678938,-0.9794974501046843,6.694590729613645,405,4,0.0,23567,476385683404252,8,40.5,258.949951171875,0.06499999761581421,16,0.0,0.0,1575420000,,,,0,,6,0.0,36.2,-1464.36083984375,22.583337783813477,,,C,156911128543309,,,,,,,,,,,,,,,,,
1774613967766,143612459000000,18,,-1458505573307708821,0.180145263671875,1287.731807678938,-0.9794974501046843,6.694590729613645,405,5,0.0,23567,476385678015874,7,41.8,-554.3190307617188,0.06050000339746475,16,0.0,0.0,1575420000,,,,0,,6,0.0,37.5,-1464.36083984375,22.583337783813477,,,C,156911128543309,,,,,,,,,,,,,,,,,
1774613967766,143612459000000,18,,-1458505573307708821,0.180145263671875,1287.731807678938,-0.9794974501046843,6.694590729613645,405,6,0.0,23567,476385687162891,10,38.6,10.738844871520996,0.0731000006198883,16,0.0,0.0,1575420000,,,,0,,6,0.0,34.300000000000004,-1464.36083984375,22.583337783813477,,,C,156911128543309,,,,,,,,,,,,,,,,,
1774613967766,143612459000000,18,,-1458505573307708821,0.180145263671875,1287.731807678938,-0.9794974501046843,6.694590729613645,405,9,0.0,23567,476385687517909,13,35.6,-244.024658203125,0.0835999995470047,16,0.0,0.0,1575420000,,,,0,,6,0.0,31.3,-1464.36083984375,22.583337783813477,,,C,156911128543309,,,,,,,,,,,,,,,,,
1774613967766,143612459000000,18,,-1458505573307708821,0.180145263671875,1287.731807678938,-0.9794974501046843,6.694590729613645,405,10,0.0,23567,476385681364496,16,34.0,93.30876922607422,0.10589999705553055,16,0.0,0.0,1575420000,,,,0,,6,0.0,29.7,-1464.36083984375,22.583337783813477,,,C,156911128543309,,,,,,,,,,,,,,,,,
1774613967766,143612459000000,18,,-1458505573307708821,0.180145263671875,1287.731807678938,-0.9794974501046843,6.694590729613645,405,11,0.0,23567,476385689863561,14,34.6,-51.08863067626953,0.0949999988079071,16,0.0,0.0,1575420000,,,,0,,6,0.0,30.3,-1464.36083984375,22.583337783813477,,,C,156911128543309,,,,,,,,,,,,,,,,,
1774613967766,143612459000000,18,,-1458505573307708821,0.180145263671875,1287.731807678938,-0.9794974501046843,6.694590729613645,405,12,0.0,23567,476385676882954,14,34.6,195.5489501953125,0.09350000321865082,16,0.0,0.0,1575420000,,,,0,,6,0.0,30.3,-1464.36083984375,22.583337783813477,,,C,156911128543309,,,,,,,,,,,,,,,,,
1774613967766,143612459000000,18,,-1458505573307708821,0.180145263671875,1287.731807678938,-0.9794974501046843,6.694590729613645,405,16,0.0,23567,476385673200508,21,31.0,394.0943298339844,0.28220000863075256,16,0.0,0.0,1575420000,,,,0,,6,0.0,26.7,-1464.36083984375,22.583337783813477,,,C,156911128543309,,,,,,,,,,,,,,,,,
1774613967766,143612459000000,18,,-1458505573307708821,0.180145263671875,1287.731807678938,-0.9794974501046843,6.694590729613645,405,25,0.0,23567,476385678037822,7,41.3,381.104736328125,0.06050000339746475,16,0.0,0.0,1575420000,,,,0,,6,0.0,37.0,-1464.36083984375,22.583337783813477,,,C,156911128543309,,,,,,,,,,,,,,,,,
1774613967766,143612459000000,18,,-1458505573307708821,0.180145263671875,1287.731807678938,-0.9794974501046843,6.694590729613645,405,36,0.0,23567,476385680982229,17,32.9,-267.59625244140625,0.1273999959230423,16,0.0,0.0,1575420000,,,,0,,6,0.0,28.599999999999998,-1464.36083984375,22.583337783813477,,,C,156911128543309,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,5,0.0,16399,476386664601601,9,39.1,432.4811706542969,0.04050000011920929,16,0.0,0.0,1575420000,,,,0,,1,0.0,35.5,0.0,0.0,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,10,0.0,16399,476386661168338,9,39.1,-308.4290771484375,0.06599999964237213,16,0.0,0.0,1575420000,,,,0,,1,0.0,35.5,0.0,0.0,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,11,0.0,16399,476386658645787,13,35.1,418.7643127441406,0.08210000395774841,16,0.0,0.0,1575420000,,,,0,,1,0.0,31.5,0.0,0.0,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,13,0.0,16399,476386670533977,16,33.4,453.70843505859375,0.08939999341964722,16,0.0,0.0,1575420000,,,,0,,1,0.0,29.799999999999997,0.0,0.0,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,15,0.0,16399,476386676713340,8,40.0,189.588134765625,0.054499998688697815,16,0.0,0.0,1575420000,,,,0,,1,0.0,36.4,0.0,0.0,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,18,0.0,16399,476386669909439,6,42.0,-406.5328674316406,0.03840000182390213,16,0.0,0.0,1575420000,,,,0,,1,0.0,38.4,0.0,0.0,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,20,0.0,16399,476386670492262,14,33.7,444.8499755859375,0.07850000262260437,16,0.0,0.0,1575420000,,,,0,,1,0.0,30.1,0.0,0.0,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,23,0.0,16399,476386670258092,7,40.6,-149.3186492919922,0.042500000447034836,16,0.0,0.0,1575420000,,,,0,,1,0.0,37.0,0.0,0.0,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,24,0.0,16399,476386665555551,27,27.7,-497.26593017578125,0.6589999794960022,16,0.0,0.0,1575420000,,,,0,,1,0.0,24.099999999999998,0.0,0.0,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,25,0.0,16399,476386660182243,11,37.4,360.59027099609375,0.07320000231266022,16,0.0,0.0,1575420000,,,,0,,1,0.0,33.8,0.0,0.0,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,29,0.0,16399,476386675480413,9,39.3,222.72598266601562,0.05700000002980232,16,0.0,0.0,1575420000,,,,0,,1,0.0,35.699999999999996,0.0,0.0,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,2,0.0,23567,476386652706920,17,32.4,114.5656509399414,0.1273999959230423,16,0.0,0.0,1575420000,,,,0,,6,0.0,28.099999999999998,-1464.36083984375,22.583337783813477,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,4,0.0,23567,476386660464737,10,39.0,256.0416564941406,0.07459999620914459,16,0.0,0.0,1575420000,,,,0,,6,0.0,34.7,-1464.36083984375,22.583337783813477,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,5,0.0,23567,476386655078996,7,41.9,-557.3174438476562,0.06200000271201134,16,0.0,0.0,1575420000,,,,0,,6,0.0,37.6,-1464.36083984375,22.583337783813477,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,6,0.0,23567,476386664224185,9,39.4,7.760188579559326,0.07050000131130219,16,0.0,0.0,1575420000,,,,0,,6,0.0,35.1,-1464.36083984375,22.583337783813477,,,C,156912110102214,,,,,,,,,,,,,,,,,
